product_id,name,brand,category,ingredients,serving_size_g,energy_100g,fat_100g,saturated_fat_100g,carbs_100g,fiber_100g,sugars_100g,protein_100g,sodium_100g,net_carbs_100g,energy_per_serving,fat_per_serving,saturated_fat_per_serving,carbs_per_serving,fiber_per_serving,sugars_per_serving,protein_per_serving,sodium_per_serving,net_carbs_per_serving,keto_compliant,high_protein,low_sodium,low_fat
8852018101024,Chicken Flavour,Yum Yum,en:plant-based-foods-and-beverages,"_Weizenmehl_ (_Gluten_), Palmöl (Palmöl, Antioxidationsmittel: E306), Salz, Tapiokastärke, modifizierte Tapiokastärke, Knoblauch 1,7%, Aroma, Geschmacksverstärker: E621, E635, Zucker, Chili 0,5%, Frühlingszwiebel 0,1%, Pfeffer 0,1%, Maisstärke, Säuerungsmittel: E296, Verdickungsmittel: E466, Hefeextrakt, Farbstoff: E150c",1480.0,62.9,3.54,1.42,6.88,0.31,0.27,0.98,252.0,6.57,930.9200000000001,52.392,21.016,101.824,4.588,3.9960000000000004,14.504,3729.6000000000004,97.236,0,1,0,0
6111260232095,El Mejor chef fromage 16p,null,en:dairies,"4G اسم المنتج الكمية العلامات التجارية بلد البيع en:Morocco صورة المنتج Chef 16 صورة المكونات 74 19:04 Ingrédients: sucre de canne*, pâte de noisettes* 18,5%, huile de tournesol*, lait écrémé en poudre*, cacan mains",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
3229820019307,Flocons d'avoine,Bjorg,en:plant-based-foods-and-beverages,Flocons d'_avoine_ complète issue de l'agriculture biologique.,60.0,362.0,7.1,1.3,58.0,11.0,1.7,11.0,8.0,47.0,217.2,4.26,0.78,34.8,6.6,1.02,6.6,4.8,28.2,0,0,1,0
3248833087967,Riz à la cantonaise,Marie,en:meats-and-their-products,"Riz parfumé cuit 59,4%, eau, oeufs 6,6% (oeufs entiers de poules élevées en plein air 4,9%, eau, huile de colza, amidon de pomme de terre, sel, jus de citron concentré, poivre, curcuma, paprika), jambon cuit supérieur fumé 4,4% (jambon de porc origine France, sel, arômes naturels*, antioxydant : acide ascorbique), petits pois 4,4%, carottes 4,4%, oignons préfrits (oignons, huile de tournesol), fond de volaille (jus et graisse de volaille : poulet, dinde, canard, oie; carottes, sel, plantes aromatiques), huile de colza, sel, extrait de langoustines, purée de gingembre 0,1%, huile de sésame grillé.",1100.0,130.0,3.1,0.5,21.0,0.8,0.5,4.2,264.0,20.2,1430.0,34.1,5.5,231.0,8.8,5.5,46.2,2904.0,222.2,0,1,0,0
3036811363147,PurSoup' Velouté de 10 légumes,liebig,en:plant-based-foods-and-beverages,"Eau, légumes 42% (jus de tomates à base de concentré, pomme de terre, carotte, oignon, poireau, potiron, céleri, petit pois, navet,chou-fleur), amidon transformé de maïs, huile de colza, beurre de cuisine, sel, lait écrémé en poudre, arômes (contient lait),",250.0,42.4,1.92,0.6,5.2,0.8,1.32,0.72,272.0,4.4,106.0,4.8,1.5,13.0,2.0,3.3000000000000003,1.7999999999999998,680.0,11.0,0,0,0,0
8076800376999,Lasagne all'uovo,Barilla,en:plant-based-foods-and-beverages,"Semola di grano duro, uova fresche di categoria A (19.36%).",543.0,368.0,4.0,1.0,68.0,3.0,3.0,14.0,32.0,65.0,1998.2399999999998,21.72,5.43,369.24,16.29,16.29,76.02,173.76,352.95,0,1,0,0
6111266962576,,COPAG,en:dairies,حليب طرى كامل الدسم، قشدة سكر، مسحوق الحليب بدون قشدة، مخثر : نشا، خمائر حليبية مختار.,90.0,163.6,6.7,4.9,19.4,0.0,8.5,6.4,0.0,19.4,147.24,6.03,4.41,17.46,0.0,7.65,5.760000000000001,0.0,17.46,0,0,1,0
6111028000980,Kiri carré 8p,Kiri,en:dairies,"fromage blanc, lait écrémé réhydraté, matière grasse laitière, protéines de lait, sels de fonte (polyphosphate, phosphate tricalcique), acide citrique, amidon modifié, sel, épaississant (carraghénane)",16.0,230.0,20.0,13.0,3.5,0.0,2.0,9.0,640.0,3.5,36.800000000000004,3.2,2.08,0.56,0.0,0.32,1.44,102.4,0.56,1,0,1,0
8076809529433,Barilla Penne Rigate Fullkorn 500g,Barilla,en:plant-based-foods-and-beverages,"Fuldkorns _durumhvede_, Vand",80.0,347.0,2.5,0.5,64.0,8.0,3.5,13.0,4.0,56.0,277.6,2.0,0.4,51.2,6.4,2.8000000000000003,10.4,3.2,44.800000000000004,0,1,1,1
6111184001203,Moutarde 10.50 g,Star,en:condiments,"Eau, graines de moutarde, vinaigre de table, sel, huile de soja, stabilisants (E412), conservateur E224 et antioxydant E330",100.0,158.7,11.19,0.71,7.07,0.0,1.94,7.44,2616.0,7.07,158.7,11.19,0.71,7.07,0.0,1.94,7.44,2616.0,7.07,0,0,0,0
8000500310427,Biscuits croquants au coeur onctueux de Nutella®,Nutella,en:snacks,"Pâte à tartiner aux NOISETTES et au cacao 40% (sucre, huile de palme, NOISETTES 13%**, LAIT écrémé en poudre 8,7%**, cacao maigre 7,4%**, émulsifiants : lécithines [SOJA]; vanilline), farine de FROMENT 32,5%, graisses végétales (palme, palmiste), sucre de canne (contient BLE) 8,5%, LACTOSE, son de BLE, LAIT en poudre, miel, poudres à lever (diphosphate disodique, carbonate acide de sodium, carbonate acide d'ammonium), farine d'ORGE malté, cacao maigre en poudre, sel, extrait en poudre de malt d'ORGE et de maïs, amidon de FROMENT, émulsifiants: lécithines [SOJA]; vanilline.",138.0,515.0,24.8,11.5,64.0,0.0,35.8,7.9,223.6,64.0,710.6999999999999,34.224,15.87,88.32,0.0,49.40399999999999,10.902,308.568,88.32,0,1,0,0
87157215,Tomato Ketchup,Heinz,en:condiments,"Tomates, vinaigre, sucre, sel, extraits d'épices et d'herbes, céleri, épice.",10.0,102.0,0.1,0.1,23.2,0.0,22.8,1.2,720.0,23.2,10.200000000000001,0.010000000000000002,0.010000000000000002,2.32,0.0,2.2800000000000002,0.12,72.0,2.32,1,0,1,1
6111184001661,Star vinaigre de table BLANC,Star,en:condiments,vinaigre de table,100.0,1.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.15,1.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.15,1,0,1,1
6111250472241,Bol Bol Ketchup,Bol&Bol,en:condiments,"Eau, sucre, concentré de tomate, vinaigre de table, amidon de pomme de terre modifié, sel et arôme.",100.0,122.0,0.1,0.0,28.0,0.0,25.0,1.0,1400.0,28.0,122.0,0.1,0.0,28.0,0.0,25.0,1.0,1400.0,28.0,0,0,0,1
6111099003897,,lilia,en:plant-based-foods-and-beverages,"زيوت نباتية مصفاة غير مهدرجة مل طيب نشأ الفرد مستحبات (2471) و (478) تسكين الصوجا (1222) حمض السورية (200) السيتريك (2300) مضادات الأكسدة سوريات البوتاسيوم (1202) حم خليط الشوكوفيرولات)، منكم ملون (1600) وفينا , AU : يحفظ في مكان بارد درجة TERR All FRANS : Tents",100.0,675.0,75.0,34.0,0.2,0.0,0.0,0.1,200.0,0.2,675.0,75.0,34.0,0.2,0.0,0.0,0.1,200.0,0.2,1,0,0,0
7300400481588,FIBRES,Wasa,en:plant-based-foods-and-beverages,"Farine complète de SEIGLE 59 g*, son de BLÉ 27 g*, flocons d'AVOINE 12 g*, GRAINES DE SÉSAME 7,0 g*, germe de BLÉ, sel. *en g pour 100 g de produit fini. Peut contenir des traces de LUPIN, LAIT, MOUTARDE et SOJA.",101.0,333.0,5.0,1.0,47.0,26.0,2.0,12.0,480.0,21.0,336.33,5.05,1.01,47.47,26.26,2.02,12.120000000000001,484.8,21.21,0,1,0,0
20267605,Cashewkerne,"Alesto, 05 x Lidl 10.25",en:plant-based-foods-and-beverages,Cashews,100.0,600.0,47.6,9.0,19.8,5.2,6.5,20.5,8.0,14.600000000000001,600.0,47.6,9.0,19.8,5.2,6.5,20.5,8.0,14.600000000000001,0,1,1,0
3046920022651,Excellence Noir Intense 70% Cacao,Lindt,en:fermented-foods,"Pâte de cacao, sucre, beurre de cacao, vanille.

Peut contenir des fruits à coque, du lait, du soja et des graines de sésame.",10.0,566.0,41.0,24.0,35.0,0.0,30.0,9.5,8.0,35.0,56.6,4.1000000000000005,2.4000000000000004,3.5,0.0,3.0,0.9500000000000001,0.8,3.5,1,0,1,0
8852018101017,YumYum Beef,Yum Yum,en:plant-based-foods-and-beverages,"_Weizenmehl_, Palmöl (Palmöl, Antioxidationsmittel: E319, E320), Tapiokastärke, Salz, Gemüse (Kohl, Knoblauch), Geschmacksverstärker: E621, E635, Zucker, Gewürze (Chili, Pfeffer, Sternanis, Ingwer, Zimt), Glukosesirup, _Sojasaucenpulver _(_Sojabohnen, _Weizen_, Glukosesirup, Maltodextrin, Farbstoff: E150c, Säuerungsmittel: E330, Palmöl), Säureregulatoren: E500, E452, E451, Säuerungsmittel: E296, Farbstoff: E150c, Aroma, Verdickungsmittel: E466, Hefeextrakt.",380.0,76.1,3.68,1.68,8.95,0.0,0.395,1.37,384.0,8.95,289.17999999999995,13.984,6.3839999999999995,34.01,0.0,1.501,5.206,1459.1999999999998,34.01,0,0,0,0
3760049790214,Pain De Mie Bio,"La Boulangère,La Boulangère Bio",en:plant-based-foods-and-beverages,"wheat flour*, water, whole wheat flour* 13%, brown cane sugar*, yeast, rapeseed oil*, apple cider vinegar*, wheat bran*, salt, wheat gluten*, ascorbic acid, possible traces of soy",3571357.0,268.0,4.2,0.4,47.0,4.9,6.3,8.1,440.0,42.1,9571236.76,149996.994,14285.428,1678537.79,174996.49300000002,224995.49099999998,289279.91699999996,15713970.8,1503541.297,0,1,0,0
0680569854124,Fermented Coconut Yoghurt Alternative,The Coconut Collab,en:plant-based-foods-and-beverages,"Coconut Milk (67%), Coconut Water (28%), Corn Flour, Corn Fibre, Potato Flour, Fruit Pectin, Cultures (S. Thermophilus + L. Bulgaricus, Lactobacillus Acidophilus, Bifidobacterium Lactis)",100.0,120.0,10.0,9.0,6.9,1.0,1.6,1.2,0.0,5.9,120.0,10.0,9.0,6.9,1.0,1.6,1.2,0.0,5.9,0,0,1,0
5056053305789,Mushroom Soup,New Covent Garden Soup Co,en:plant-based-foods-and-beverages,"Water, mushroom (31%), potato, onion, brown rice, cornflour, mushroom stock [rehydrated mushroom (mushroom concentrate, water, mushroom powder), salt, cornflour], rapeseed oil, salt, parsley, garlic puree, black pepper.",5280.0,35.7,1.07,0.179,4.75,0.857,0.179,1.32,186.0,3.893,1884.96,56.496,9.451199999999998,250.79999999999998,45.249599999999994,9.451199999999998,69.696,9820.8,205.55039999999997,0,1,0,0
3270160193301,4 filets de cabillaud panure croustillante,Picard,en:seafood,"Filet de cabillaud (poisson) 65%, farine de blé, huiles de tournesol et de colza, eau, levure, sel, gluten de blé",100.0,193.0,8.1,0.9,17.0,1.3,1.8,12.0,184.0,15.7,193.0,8.1,0.9,17.0,1.3,1.8,12.0,184.0,15.7,0,1,0,0
5000354924712,Medium Egg Noodles imp,"Sharwood's,Premier Foods",en:plant-based-foods-and-beverages,"Wheat Flour, Pasteurised Egg (2%), Salt, Acidity Regulator (Potassium Carbonate). Allergy Advice: For allergens, including cereals containing gluten, see ingredients in bold. May also contain milk, sesame and soya.",1145.0,142.0,0.828,0.207,27.6,1.59,0.483,5.38,103.0,26.01,1625.8999999999999,9.480599999999999,2.3701499999999998,316.02,18.2055,5.530349999999999,61.60099999999999,1179.35,297.8145,0,1,0,0
20047559,Greek Style Yoghurt,Milbona,en:dairies,"cream, skimmed milk retentate, microbial cultures,",125.0,122.0,10.0,6.64,3.2,0.0,3.2,4.64,41.6,3.2,152.5,12.5,8.299999999999999,4.0,0.0,4.0,5.8,52.0,4.0,1,0,1,0
7613036669146,NESTLE CHOCAPIC BIO Céréales 375g,"Nestlé,Chocapic",en:plant-based-foods-and-beverages,"Farine de BLÉ complet* 34,8 %, chocolat en poudre 23,9 % (sucre*, cacao en poudre**), farine de BLÉ*, semoule de maïs*, sirop de glucose*, extrait de malt d'ORGE*, huile de tournesol*, sel, arôme naturel de vanille, arôme naturel de cannelle. Peut contenir du LAIT et des FRUITS À COQUE. *ingrédients issus de l'agriculture biologique. **Bilan massique certifié Rainforest Alliance. www.ra.org/fr. Nestlé achète une quantité de cacao certifié Rainforest Alliance équivalente à celle nécessaire pour ce produit.",30.0,390.0,5.6,1.6,71.7,8.2,19.9,9.1,80.0,63.5,117.0,1.68,0.48,21.51,2.4599999999999995,5.97,2.73,24.0,19.05,0,0,1,1
8076809523509,Pâtes linguine collezione 500g,Barilla,en:plant-based-foods-and-beverages,Semoule de blé dur. Peut contenir des traces de soja et de moutarde.,80.0,359.0,2.0,0.5,71.0,3.0,3.5,13.0,4.0,68.0,287.2,1.6,0.4,56.800000000000004,2.4000000000000004,2.8000000000000003,10.4,3.2,54.400000000000006,0,1,1,1
8076800105056,Pâtes spaghetti n°5 1kg,Barilla,en:plant-based-foods-and-beverages,"Semoule de BLÉ dur, eau. Peut contenir des traces de SOJA et de MOUTARDE.",80.0,359.0,2.0,0.5,71.0,3.0,3.5,13.0,4.0,68.0,287.2,1.6,0.4,56.800000000000004,2.4000000000000004,2.8000000000000003,10.4,3.2,54.400000000000006,0,1,1,1
6111035502828,Eau minéral naturelle,Ain atlas,en:beverages-and-beverages-preparations,0800 94 Aïn Atlas EAU MINÉRALE NATURELLE 55 VOTRE CAFÉ POUR ACCOMPAGNER An Atlas ANNEMANG BLE,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
5060262485408,Miso Easy (Traditional),Itsu,en:plant-based-foods-and-beverages,"soybean paste (water, soya bean, rice, salt), water, alcohol, yeast extract powder, salt, sugar, seasoned kelp extract (kelp, salt, dextrin)",21.0,100.0,3.33,0.476,8.1,0.0,5.24,8.1,3430.0,8.1,21.0,0.6993,0.09996,1.7009999999999998,0.0,1.1004,1.7009999999999998,720.3,1.7009999999999998,1,0,0,1
3760049791006,Tartines campagne 450g,La boulangere,en:plant-based-foods-and-beverages,"Farine de BLÉ* 57 %, eau, huile de colza, GLUTEN DE BLÉ, levure, semoule de BLÉ dur, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), conservateur : propionate de calcium, farine de SEIGLE, farine d'ORGE maltée torréfiée, levure désactivée, farine de BLÉ malté torréfié, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja et lait.* Ingrédient issu du commerce équitable français.",3751375.0,274.0,6.5,0.5,43.0,3.9,2.6,8.9,480.0,39.1,10278767.5,243839.375,18756.875,1613091.25,146303.625,97535.75,333872.375,18006600.0,1466787.625,0,1,0,0
4088600072517,Baked Beans in a Rich Tomato Sauce,Bramwells,en:plant-based-foods-and-beverages,"haricot beans 50%, tomato 35%, water, sugar, modified maize starch, salt, onion powder, ground paprika, flavourings, paprika extract,",205.0,91.0,0.5,0.1,14.5,4.7,4.8,4.7,212.0,9.8,186.54999999999998,1.025,0.205,29.724999999999998,9.635,9.839999999999998,9.635,434.59999999999997,20.09,0,0,0,1
01498257,"Spicy tomato, lentil and red pepper soup",By Sainsbury's,en:plant-based-foods-and-beverages,"Tomato (38%), Water, Red Split Lentils (10%), Onion, Red Peppe (6%), Chipotle Chilli Paste (Sugar, Red Pepper Juice, Molasses, Tomato Puree, Water, Salt, Chipotle Chilli, Smoked Paprika, Jalapeño Pepper, Onion Salt, White Wine Vinegar, Garlic Salt), Tomato Puree, Rapeseed Oil, Cornflour, Sugar, Garlic Puree, Salt, Parsley",100.0,65.0,1.3,0.1,8.8,0.0,3.6,3.7,200.0,8.8,65.0,1.3,0.1,8.8,0.0,3.6,3.7,200.0,8.8,0,0,0,1
6111128000088,ain saiss 50cl,عين سايس,en:beverages-and-beverages-preparations,Eau.,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
6111162000839,Confiture de fraise,Délicia,en:plant-based-foods-and-beverages,"Fraises, sucre.",430.0,250.0,0.3,0.0,61.33,0.0,63.0,0.5,0.0,61.33,1075.0,1.2899999999999998,0.0,263.719,0.0,270.9,2.15,0.0,263.719,0,0,1,1
8410111211202,Atun,Isabel,en:seafood,القيمة الغذائية المشار القيم(إليها في 0 10غ من المنتوج )المقطر,100.0,198.0,10.0,1.5,0.0,0.0,0.0,27.0,480.0,0.0,198.0,10.0,1.5,0.0,0.0,0.0,27.0,480.0,0.0,1,1,0,0
4088600060880,Authentic Greek Yogurt,Brooklea,en:dairies,greek yogurt,11.0,132.0,10.0,6.7,4.6,0.0,3.1,5.9,55.0,4.6,14.52,1.1,0.737,0.506,0.0,0.341,0.649,6.05,0.506,1,0,1,1
5391511420209,"Cully & sully, Chicken Vegetable Soup",Cully & Sully,en:meals,"water, carrots (19%), potatoes (11%), onions (8%), chicken breast (4%), leeks, cream (milk), butter (milk), celery (2%), chicken stock [salt, maltodextrin, yeast extract, flavouring, herbs and spices (pepper, turmeric, parsley), sugar, vegetables (onions, celery, carrots), chicken, sunflower oil, chicken fat, citrie acid, caramelised sugar),",1100.0,68.0,4.3,2.6,4.7,1.3,2.3,1.9,315.0,3.4000000000000004,748.0,47.3,28.6,51.7,14.3,25.299999999999997,20.9,3465.0,37.400000000000006,0,1,0,0
6111242102781,Tendre nature,"Tendre, jouda",en:dairies,"Lait frais, crème, sucre, poudre de lait écrémé, ferments lactiques,",3.0,119.0,5.0,4.2,14.3,0.0,9.0,4.2,0.0,14.3,3.57,0.15,0.126,0.429,0.0,0.27,0.126,0.0,0.429,1,0,1,1
3760049798609,Pain de mie grandes tranches Seigle & Graines 500g,la Boulangère,en:plant-based-foods-and-beverages,"Farine de BLÉ* 41 % , eau, graines de lin brun 6,1 %, graines de lin jaune 6,1 %, graines de tournesol décortiquées 6 %, farine de SEIGLE 5,1 %, GLUTEN DE BLÉ, farine d'ORGE maltée torréfiée, levure, extrait de malt d'ORGE, sel, vinaigre, arôme naturel (contient alcool), conservateur : propionate de calcium, jus d'acérola déshydraté. Traces éventuelles d'œufs, lait, graines de sésame, soja et moutarde. * Ingrédient issu du commerce équitable français.",357357.0,297.0,9.6,1.0,37.0,7.2,4.2,12.0,384.0,29.8,1061350.29,34306.272,3573.57,132222.09,25729.704,15008.994,42882.840000000004,1372250.8800000001,106492.38600000001,0,1,0,0
4088600327587,Dark Rye Sourdough,Specially Selected,en:plant-based-foods-and-beverages,"wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), rye flour, water, wheat gluten, molasses, salt, malted barley flour,",158.0,234.0,1.3,0.1,45.1,5.2,1.5,7.9,319.0,39.9,369.72,2.0540000000000003,0.15800000000000003,71.25800000000001,8.216000000000001,2.37,12.482000000000001,504.02000000000004,63.042,0,1,0,1
20003166,Haferflocken,"Brownfield, CROWNFIELD",en:plant-based-foods-and-beverages,100 % wholemeal oat flakes,40.0,372.0,7.0,1.3,58.7,10.0,0.7,13.5,12.0,48.7,148.8,2.8000000000000003,0.52,23.480000000000004,4.0,0.27999999999999997,5.4,4.800000000000001,19.480000000000004,0,0,1,1
3083681116977,La Poêlée Rustique 750g,Bonduelle,en:plant-based-foods-and-beverages,"Pommes de terre préfrites 42% (pommes de terre 40%, huile de tournesol, dextrose), haricots verts 18%, champignons de Paris blancs 11%, champignons de Paris blonds 11%, oignons préfrits (oignons, huile de tournesol), eau, CREME [fraîche], concentré de jus de champignon, farine de BLE, huile de tournesol, échalotes rissolées déshydratées (échalotes, huile de tournesol), persil, sel, poudre de bolet jaune séché, ail, arôme naturel (LAIT), extrait de levure, poivre.

 

 

Peut contenir du CÉLERI",150.0,100.0,2.9,0.6,15.0,2.0,0.9,2.4,192.0,13.0,150.0,4.35,0.8999999999999999,22.5,3.0,1.35,3.5999999999999996,288.0,19.5,0,0,0,0
6111031005064,Tonik,bimo,en:plant-based-foods-and-beverages,"Coffret fourré au cacao (41,6%) et à la vanille (208) - Ingrédients Farine de blé, sucre, huile végétale non hydrogénée (huile de palme), filtrat de lait, poudre de cacao Émulsifiant à faible teneur en cacao (322) Lécithine de soja) Agent levant (5000) Sucre artificiel (vanilline) Sel Contient du lait, du blé (gluten) du soja",23.0,504.0,22.2,10.9,71.7,0.435,40.0,4.35,87.0,71.265,115.92,5.106,2.507,16.491,0.10005,9.200000000000001,1.0005,20.01,16.39095,0,0,1,0
6111184007618,,Star,en:condiments,gluten freee,100.0,385.56,33.0,2.57,20.9,0.0,16.0,1.31,880.0,20.9,385.56,33.0,2.57,20.9,0.0,16.0,1.31,880.0,20.9,0,0,0,0
3168930010265,cruesly mélange de noix,Quaker,en:plant-based-foods-and-beverages,"_avoine_ complète (32%), _blé_ complet (18%), sirop de glucose, huile de tournesol, sucre, _amandes_ grillées (4,2%), _noisettes_ (4%), oligofructose, _noix de Pécan_ (1,5%), farine de _blé_, farine de riz, _noix du Brésil_ (1%), miel, arômes naturels, antioxydant (tocophérol).",45.0,462.0,19.0,2.0,57.0,10.0,12.0,8.5,0.0,47.0,207.9,8.55,0.9,25.650000000000002,4.5,5.4,3.825,0.0,21.150000000000002,0,0,1,0
80135463,,nutella,en:plant-based-foods-and-beverages,"Sucre, huile de palme, _NOISETTES_ 13%, _LAIT_ écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants : lécithines [_SOJA_] ; vanilline.",15.0,539.0,30.9,10.6,57.5,0.0,56.3,6.3,42.8,57.5,80.85,4.635,1.5899999999999999,8.625,0.0,8.444999999999999,0.945,6.419999999999999,8.625,0,0,1,0
3270160726080,"Aiguillettes de poulet à la moutarde et au citron, écrasée de pommes de terre et carottes",Picard,en:frozen-foods,"Pomme de terre cuite et assaisonnée 30,4 % (pomme de terre, sel), carotte cuite 23,2 %, aiguillette de poulet cuit rôti [aiguillette de poulet 18,2 % (origine : France), eau, fécule de manioc ou de pomme de terre], _lait_ demi-écrémé, bouillon de poulet [eau, os et viande de poulet (origine France*)], eau, crème liquide (_lait_), échalote, huile d'olive vierge extra, moutarde à l'ancienne 1 % (eau, graine de _moutarde_, vinaigre de vin, sel), jus de citron 0,5 %, farine de riz, beurre (_lait_), _moutarde_ de Dijon 0,2 % (eau, graine de _moutarde_, vinaigre d'alcool, sel, acidifiant : acide citrique), ail, persil, jus de légumes concentré (carotte, oignon, poireau), poivre, fibre d'agrumes.",350.0,79.0,2.6,1.0,6.2,1.6,1.9,6.9,76.0,4.6,276.5,9.1,3.5,21.7,5.6000000000000005,6.6499999999999995,24.150000000000002,266.0,16.099999999999998,0,1,0,0
5000157062734,Lentil Soup,Heinz,en:plant-based-foods-and-beverages,"water, lentils (22%), carrots (11%), tomatoes (5%), onions, modified cornflour, cornflour, wheat flour, salt, yeast extract, flavouring, herb extracts, spice extracts, herbs, smoke flavouring (contains wheat), spice",100.0,45.0,0.2,0.0,8.5,0.8,1.4,2.4,240.0,7.7,45.0,0.2,0.0,8.5,0.8,1.4,2.4,240.0,7.7,0,0,0,1
6111246721261,Fromage blanc nature,MILKY FOOD PROFESSIONAL,en:dairies,"Ferments lactiques, Présure, Sel.",100.0,80.6,12.0,0.0,6.1,0.0,0.0,7.3,0.0,6.1,80.6,12.0,0.0,6.1,0.0,0.0,7.3,0.0,6.1,0,0,1,0
6111128000071,Ain Saïss,Danone,en:beverages-and-beverages-preparations,Eau minérale naturelle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
3228857001231,Harrys brioche tressee nature au sucre perle sans additifs 500g,Harrys,en:plant-based-foods-and-beverages,"Farine de BLÉ 51,8%, eau, OEUFS frais 12,2%, sucre 11,5%, huile de colza 10,8%, sucre perlé 2,3% (sucre, graisse végétale : karité, arôme), gluten de BLÉ, arômes dont fleur d'oranger (contient alcool), extraits végétaux à pouvoir colorant (curcuma, paprika), levure, fibre de BLÉ, sel, farine d'ORGE maltée, extrait d'acérola. Peut contenir des traces de LAIT, GRAINES DE SÉSAME, FRUITS A COQUE et SOJA.",50.0,356.0,13.0,1.0,49.0,4.5,13.0,8.6,320.0,44.5,178.0,6.5,0.5,24.5,2.25,6.5,4.3,160.0,22.25,0,0,0,0
8480000156044,Gazpacho Tradicional,Hacendado,en:plant-based-foods-and-beverages,"Fresh vegetables 96% (Tomato, bell pepper, cucumber, onion), extra-virgin-olive-oil (2,2%), wine vinegar, salt, garlic.",100.0,41.0,2.6,0.4,3.6,1.1,3.4,0.8,320.0,2.5,41.0,2.6,0.4,3.6,1.1,3.4,0.8,320.0,2.5,1,0,0,1
3083681095296,Ratatouille Cuisinée à la Provençal,Cassegrain,en:plant-based-foods-and-beverages,"Dés d'aubergines préfrites 25% (aubergines 22%, huile de tournesol), dès de courgettes 25%, purée de tomates mi-réduite 21%, oignons en dès 13%, poivrons rouges en dès 8%, double concentré de tomate 3%, huile d'olive vierge extra 1,5%, sucre 1,3%, sel, ail, jus concentré de citron, farine de BLE, thym 0.1%.",150.0,72.0,4.1,0.6,5.7,3.4,5.5,1.3,324.0,2.3000000000000003,108.0,6.1499999999999995,0.8999999999999999,8.55,5.1,8.25,1.9500000000000002,486.0,3.45,1,0,0,0
4088600247519,Wheat Bisks,Harvest Morn,en:plant-based-foods-and-beverages,"whole wheat (95%), barley malt extract, sugar, salt, niacin, iron, riboflavin, thiamin, folic acid,",238.0,353.0,2.11,0.526,68.4,10.0,4.47,11.8,103.0,58.400000000000006,840.14,5.0218,1.25188,162.792,23.799999999999997,10.638599999999999,28.084,245.14,138.99200000000002,0,1,0,0
7622201693916,Philadelphia,Mondelez International,en:dairies,"Full fat soft CHEESE, salt, stabiliser (guar gum), acid (citric acid). Made with pasteurised milk.",30.0,226.0,21.0,14.0,4.3,0.2,4.3,5.4,300.0,4.1,67.8,6.3,4.2,1.2899999999999998,0.06,1.2899999999999998,1.62,90.0,1.2299999999999998,1,0,1,0
5020364010113,Bakery Co. 5 The Original Bagels,New York Bakery Co,en:plant-based-foods-and-beverages,"WHEAT Flour (with added Calcium Carbonate, Iron, Niacin, Thiamin), Water, Sugar, Yeast, Vinegar, Salt, Rapeseed Oil, Preservative (Calcium Propionate), Maize, Sweet potato puree, Malted BARLEY Flour, Flour Treatment Agent (Ascorbic Acid)",1100.0,229.0,2.2,0.8,42.0,2.6,4.4,7.8,75.0,39.4,2519.0,24.200000000000003,8.8,462.0,28.6,48.400000000000006,85.8,825.0,433.4,0,1,0,0
8410111000707,Atún con tomate,Isabel,en:seafood,"Thon 65 et sauce tomate 35 (eau, hui\e de soja, concentré de tomate, glucose, sucre, sel et arôme).",100.0,155.0,8.5,1.5,2.7,0.4,2.0,17.0,470.0,2.3000000000000003,155.0,8.5,1.5,2.7,0.4,2.0,17.0,470.0,2.3000000000000003,1,1,0,0
3270160860685,"Saumon aux épices tandoori, riz noir et petits légumes",Picard,en:frozen-foods,"Riz noir cuit 22,8%, saumon (POISSONS) qualité sans arêtes* 21,4%, tomate pelée concassée 13,4% (tomate, jus de tomate). carotte jaune 9,4%, poivron rouge 7,7%, épinard 4,1%, chou kale 4,1%, oignon rouge 4,1%, eau, LAIT fermenté, pâte tandoori 1,8% [LAIT fermenté, tomate, ail, épices, crème (LAIT) fouettée, pâte de poivron (poivron, jus de citron concentré), pâte d'oignon frit (oignon sel, eau, huile de tournesol, jus de citron, fibre d'agrume), menthe, feuille de coriandre, huile de tournesol, sel], oignon, échalote cive, purée de tomate, concentré de tomate, persil, sel, fibre d'acacia, huile d'olive vierge extra, protéines de LAIT, paprika, poivre blanc, piment de Cayenne.",350.0,108.0,2.9,0.6,13.0,1.8,2.1,6.3,132.0,11.2,378.0,10.15,2.1,45.5,6.3,7.3500000000000005,22.05,462.0,39.199999999999996,0,1,0,0
